48,dfc541b2-587b-44c4-b6ae-c92ae3fa77a2,11,20,615
49,1e6812a6-894a-456f-99a9-f441de149247,33,39,318
50,25c1e37c-7783-4da6-8fb3-8ae248cd4502,29,20,72
51,5b9e3b6a-de9d-4590-ab46-bde046ab7ecc,79,106,25.2
52,c91b7728-2053-4844-9311-51b79486c4ee,59,146,386.1
53,465e9804-d586-4301-a2af-3bc345a4ca92,15,51,863.55
54,3a2c2c60-78bd-41fe-9270-8ea106d95799,83,128,387.9
55,556ec669-b42c-422d-8f75-cd2efdfc5118,56,1,5
56,e378e9c3-c24d-4560-b4a9-dccacef37116,49,61,403.75
57,25a5d9b9-47c8-453c-94cb-4026b7a201a1,77,125,209.7
58,6e112840-f61d-41a6-9509-32aa8e0b9dbc,4,117,23.4
59,5e6c7328-dbc7-4eb2-b688-81386949ab0f,60,4,442
60,b94043ae-af69-4a72-98e8-aedc5a990c8d,15,99,863.55
61,eb1ba5a8-41ce-4194-b00e-86ee2f8ce3c2,16,51,337.25
62,785952c1-55e2-4367-b121-afd65c059636,17,26,877
63,a194487c-0b2f-4f22-a146-daa8650a2daa,13,120,803.7
64,2d3508f1-637c-4fa6-88da-fab28894b90d,65,118,826.2
65,64627c7c-8416-4a58-90a0-a7675176fcf4,100,117,346.5
66,69002288-fd37-4f9c-8b05-dfe5e3877ee6,32,131,315.9
67,a58b03be-6f29-4af4-a34e-2a1fb5d6f3a5,38,7,639
68,544b2ed2-08ec-411c-a412-de864d9b59a6,15,125,818.1
69,2d361636-fc7c-462b-bb1c-32edd392376e,100,114,346.5
70,34ac7a9a-6f3d-47cf-81ef-913cb835f058,18,125,285.3
71,f67c8532-614e-4294-9df8-8dcf77a55802,1,138,602.1
72,496d84b8-f310-4376-8317-45b70e21943d,39,146,706.5
73,9977d693-0cba-46da-8ba0-5d180bbdf992,79,133,25.2
74,103ed258-2e13-4fa7-8100-9cacb64202bf,46,19,532
75,ca0a6976-c8c3-4b62-b47c-77e0d82a3533,88,148,328.5
76,0a4e12a9-8fca-42b4-9234-9ff451365650,45,99,548.15
77,e2178c70-e1de-4b12-8b97-ff592f1f5a10,33,144,286.2
78,a6924d9f-be82-4ca8-b2de-ac4a93774fe4,25,75,660.25
79,6c8875fd-fc53-4d22-9de1-070433ee74c0,87,99,283.1
80,95c817cf-71d1-4a57-9c24-0939b752ebe3,86,7,335
81,c08006df-4f1a-4e63-a1ef-afbe692d21ec,28,12,892
82,969c4b91-3f4a-43b3-aa6c-c4dcac5118ef,56,4,5
83,dbd8b426-5464-47ef-a6e0-b952877b0bca,6,58,576.65
84,8699b9db-5216-49f3-8c57-80421bc62fb2,99,127,172.8
85,9dfc383e-ffe2-4893-b5f2-70973a9dcca3,54,64,701.1
86,71fdc320-0b53-40d4-bbc8-9e07c2e561d5,89,57,557.65
87,f9194c4e-1e14-4756-81ac-849ccb9fb5bd,4,119,23.4
88,2508b326-3396-45f5-8691-a6a70648ee7e,98,35,444
89,06e82008-5a1b-4974-9fb4-bfae39e8cd9f,54,71,701.1
90,700240ef-d939-4c38-ae9d-d4f602c3c382,95,82,38
91,ed37fb37-6597-49a1-b3d3-34f5708a5c7d,72,41,881
92,aee95476-ac90-4bb5-b7fd-e69a5a3ea5f6,49,97,403.75
93,884eb701-c004-4cf8-9261-32776aca4040,62,35,145
94,9c84891e-34d4-4d27-891a-0741cb4ef00b,44,17,174
95,818109c9-7869-4541-87e0-15c88e2454d1,82,48,513
96,a765d58a-5496-44b1-ba0f-e82a53b39928,43,115,291.6
97,4e2b37b8-c9fc-4b44-9ae9-d1caa0859efd,60,29,442
98,708ec029-a0c1-4c20-8a37-ffbaa190ffda,96,64,758.1
99,149dbbfd-0921-4852-b29e-3ede0609a7ee,80,44,973
100,827cdc98-1082-4919-9af0-c4f3a804c16b,88,108,328.5
101,9d5304d9-b619-442b-8507-c392665fd37d,73,92,465.5
102,3ca2ca4a-d11e-4b91-8233-bc87bb1e16c9,58,56,607.05
103,307c85c0-989b-42de-aa18-88b3e86a4b43,21,120,859.5
104,c8d5c4d5-6b84-41af-bd9f-602929b9134c,45,24,577
105,b0140803-90dd-408d-8213-0192e2d8fbd0,20,82,945.25
106,6117a5c1-15ec-4cd5-bdce-05af1d575f0d,51,50,351
107,738b9131-9ba9-474b-8ac4-58ddab4c9d51,36,1,294
108,9027d9c4-ab54-4035-ac94-5cae9fa3cc61,70,93,821.75
109,1a313941-cfae-494e-bb65-9f70451d3ba6,40,14,185
110,c3293a08-97ee-49e8-88d8-0d370c7753fe,98,107,399.6
111,f51d7d63-6ff4-4541-b762-e5f49a236dfb,6,58,576.65
112,393e101b-685d-49a6-a38a-24a92f187829,77,126,209.7
113,a4dfdc77-8e76-4dd0-a8e6-162cecf08856,64,23,899
114,84003dce-03ef-463d-8712-ce663763d256,69,52,433.2
115,b8945247-9c1c-4c48-9c1a-3da44486aa6d,21,143,859.5
116,1f711609-48e4-42c7-b8be-1314a08f18ba,67,32,832
117,c0232639-3c00-4193-98eb-31f3e97fb9de,88,38,365
118,179393d2-7a2c-479a-89d6-1bb9f4daa796,77,119,209.7
119,1e7d3b9c-58c6-4267-8508-2a6ebd666d08,54,120,664.2
120,f31e4bdb-c624-4901-b13c-00ad0fa2f429,39,105,706.5
121,6ddda7f5-5a76-4fcd-801e-67718c536c47,97,72,148.2
122,2291bb45-7d25-404d-9c7f-1bb879507460,57,36,383
123,754ded04-e1f7-457c-b6b4-c90c84a1aad1,23,115,724.5
124,9e49c869-6991-4df5-8ec5-39024c7df41f,36,76,279.3
125,bb417adf-a123-4be5-bc2c-1bca836796a8,88,89,346.75
126,b03a4b7a-2e23-4e4d-9d9a-94e3da211058,85,147,411.3
127,9da1b374-0b71-4465-9b38-094896afc04e,2,25,813
128,189470a3-e632-4d8c-9de8-571e55f98c28,18,45,317
129,022fc9ef-0cf5-4269-9855-cde31ba790e4,81,84,50.35
130,5f8bc84f-a3cb-4aa5-878f-fbbbc7e8a111,14,10,460
131,481ee2ac-f391-4c9b-bce0-9726d8e6ac47,85,54,434.15
132,dc61b120-2ef7-4cf6-a615-aab1615e8b3d,81,68,50.35
133,f7537dfc-9074-4f47-bb26-2979bc6fc4f7,6,15,607
134,290b2eb0-1827-4842-b476-881ad89ae4b2,17,147,789.3
135,6661ab25-5da8-4ce9-a11d-9c052cb368c3,97,17,156
136,bce0153c-e282-4013-9a45-da23d7416071,26,50,774
137,5fda1b88-9bca-463b-8e02-2fa5c545e182,85,17,457
138,bdc4acd3-6a40-4b53-b498-01f813e687af,35,19,486
139,074f4a65-0e76-4e9c-824d-476b0e482d87,53,47,616
140,a8e6a7cb-070f-4e93-8be7-2c23c61b1ad0,71,128,33.3
141,e462800c-7ca4-4ac0-bd9c-e17d3ede799e,3,88,820.8
142,f638affd-b7ef-4651-9d48-c76a3f4c6705,3,78,820.8
143,832f065a-83ee-495d-8ded-3d0b4f360d7f,8,24,27
144,d3faba99-9d2e-4806-b007-048138c58ed0,71,87,35.15
145,e3fa8d48-1e5f-47f2-babb-6e09afe4f4f6,93,144,414.9
146,01140bd9-afc1-45a7-b38f-8c1f7629baef,6,45,607
147,0e735013-fda1-4e71-a47d-f19563a90b41,11,11,615
148,602679be-7296-486c-bb0e-1de2a7dff444,13,93,848.35
149,631b9bbd-6250-474d-973c-dd7dc35b1b00,46,29,532
150,c36bd60e-bc08-4712-b2f6-5c6a16a1d296,30,136,891.9
151,2df727fa-d640-40ca-aac9-4b4ddf0dd207,71,5,37
152,33e5df7f-0f03-4946-8097-eb62a451e1cb,50,20,257
153,ed729509-d19a-45b6-a33e-ac841da9573b,37,51,430.35
154,5cbf4e29-d80c-4c64-bef3-bc9bbe553af1,57,133,344.7
155,f792558b-72d0-479c-84d7-e505cbae81dd,9,44,152
156,0b7b5c5e-5ac7-4b2e-9633-5a4023a9a925,79,106,25.2
157,a483a951-50ee-404a-9b7e-79911f435d7f,76,138,638.1
158,4641649e-f8ed-4b0d-907c-7f4e1a52497c,33,115,286.2
159,221c224c-9c53-4070-86f6-cdbb65fd374a,59,24,429
160,1b3cf985-25e6-4de5-b504-aa15a9eb7815,28,72,847.4
161,3a5840ee-27d9-4cc2-93c2-e0bcd1097373,41,57,62.7
162,85f673b6-52ce-4e54-bf13-0fc927c98839,85,34,457
163,156f9128-abbc-4da9-9929-2450ea85d121,9,70,144.4
164,3a9b7350-fcba-4698-9e65-8aee84b83008,56,31,5
165,b09b7920-4f4b-40d2-ad34-61904f5494ed,19,10,426
166,f40dcc80-b819-460c-bdd6-564c15696725,80,121,875.7
167,767ec2ee-65e1-41e2-8740-409cbc8f5381,95,53,38
168,8e0998ab-b0c9-44a7-b77b-87bc50c3f296,65,64,872.1
169,4fe7b097-40e0-4b44-8879-1c2576f9c222,15,132,818.1
170,c63579be-b8c1-4493-bb71-c839d1e7357c,23,80,764.75
171,ca0783ed-81aa-4a4c-858f-c5cc932b3e81,44,124,156.6
172,bf6d19a1-86f7-4a4d-9074-2b85238e8b84,63,88,258.4
173,a1fb41da-947c-4afa-b76f-1cb2884fefe7,83,75,409.45
174,1e812ba3-ab2e-4892-9e4c-2d1daddcbe0e,92,124,882.9
175,b6da635f-fe8f-4a5a-bed5-2a9102d9d1ec,47,16,960
176,8b35cb79-3f86-442c-8843-db6a94825dcf,16,52,337.25
177,c459aea5-b80c-4f60-8395-6a1951df0d47,43,116,291.6
178,58b72cec-28a9-4046-a480-23672b9320e3,31,60,334.4
179,93856d6a-3eb1-495c-8b8b-bbceee56e866,37,88,430.35
180,1ddf1c11-2366-4f9e-bee4-9e98114c32c8,80,79,924.35
181,82e5bedc-cede-49ea-8353-0dc2871f26b8,24,107,297
182,39342a4b-566d-4690-97d1-5106a7ce766c,79,58,26.6
183,f0ce74be-6b45-4d28-802c-a5e94386741e,80,30,973
184,2716c3f0-0810-45de-88ba-4bafd0e75126,27,53,143.45
185,196fad64-d428-49d7-bef0-5beeb6b4ba45,48,63,631.75
186,ad386630-2103-4b27-a487-06314a1b4de7,59,128,386.1
187,ba5c2899-3879-43ba-aa90-c8d49de98bac,9,144,136.8
188,79554cde-a5ce-448e-8fc8-fa20086ade44,7,128,289.8
189,99c0f12a-d9d7-4b36-8f91-12d517edc23d,39,110,706.5
190,fc0a8ff3-928d-448d-a27b-f8ee86096c50,75,119,674.1
191,26ee8b57-3621-4553-878c-729624e4efe3,17,17,877
192,36003361-c6ea-4aca-87d8-26c5a4a247a1,57,62,363.85
193,7e8d7e4b-2f26-453e-82f7-c6ed5550142c,95,18,40
194,4dbd3bcc-90ac-4f36-8e14-2557f7c8815b,100,15,385
195,1caaae87-48e4-4d4a-b907-790d6d19a7c0,88,130,328.5
196,6be8d7af-fd92-4b8d-b609-830519451d61,53,36,616
197,cfbd04e1-d3e7-4392-bffc-42161d549e59,59,39,429
198,27d255aa-7bc3-4a94-91c1-547ca643b0ee,41,16,66
199,07e05c1c-abd8-4794-bd4b-ee8e330c24bd,7,106,289.8
200,20d0f040-51c6-4003-8147-f50abf468c01,7,10,322
201,977049f2-de00-4805-825d-8ddad9a18ea2,5,121,222.3
202,81259017-9893-45bd-bf80-19f190edd7d2,51,36,351
203,b75828a6-9ed5-49ba-a4d8-3a5105aea042,31,87,334.4
204,48a63535-cd9d-4fe6-8efa-8df986ad307c,100,53,365.75
205,32732905-2f49-41b3-8165-2fd8f9d3bebc,71,76,35.15
206,1fa924ea-5af2-4a54-812a-f7e5d77a85c1,58,50,639
207,b13156f4-51c6-4138-a0b5-7c1014e8e884,29,15,72
208,f09e7ee4-d41d-4e23-a475-83d7d653d885,41,83,62.7
209,7e2d1e18-32ac-4273-92db-c60b7f941252,66,120,477
210,6f8b0e72-e117-405e-86f2-fdb7882cbf2b,22,68,799.9
211,fbbc76ce-a3a3-4b4e-bd81-fa4e16f26368,75,19,749
212,42dc9f2b-b4ac-49c4-8534-03f7e8d459ae,73,98,465.5
213,821280a8-beb2-40a4-946b-b13e1e726315,80,32,973
214,3e812964-00f5-421e-9c12-89b2a12c9acf,15,88,863.55
215,26459b73-db31-40a6-aec7-e1f3e65f0d2e,16,53,337.25
216,7eb84e4b-b3fe-49c4-a693-f3f7e7ee3143,53,119,554.4
217,3e68fe3a-19cb-4424-ae1c-6cf759b3d037,54,78,701.1
218,0e298781-5297-4773-8742-df2ca22643cf,92,107,882.9
219,de263f95-c80d-4804-89c5-9c33b009368c,81,20,53
220,697505ec-9eac-4f49-a90d-8404092f940f,96,12,798
221,06214ff0-01c5-470e-b700-cfa91dc728be,60,64,419.9
222,96e28a65-c0a1-4fb7-9e83-e15fc049cc43,42,103,77.4
223,4611e960-54ab-461f-a4b5-90fb94fb4467,95,12,40
224,78dd291d-5ee1-4d95-9df6-c6d8a5c99be3,68,3,768
225,cb0aa6fc-3152-4bd9-b39f-2dd545501769,14,120,414
226,6dd27238-e74e-4a95-828b-da494fb61e18,68,5,768
227,a1af0b2a-c3cd-4a7b-ab7c-37efcaee97a8,68,13,768
228,41a57d54-09cb-4a55-b16c-32001841f057,5,101,222.3
229,8aed5694-bf4b-4df1-b633-a05f32d7a120,90,91,424.65
230,49ced83c-d5d9-41e1-b12a-1d3308c720d5,70,142,778.5
231,4d83adb3-81ce-4bf2-898e-28ca4991ef3b,29,5,72
232,66a97f8c-1dea-411e-b81e-078009dfbae4,89,142,528.3
233,edd99332-9bbf-4d55-b586-7fc70bce54db,29,49,72
234,abdfa167-deeb-4d7b-8f04-ea6c8747a98b,69,79,433.2
235,62c003dd-5f90-4a03-ae4c-ae263ec7807c,33,127,286.2
236,8cfc0324-d831-4228-bd97-46234993774d,23,55,764.75
237,f6c17a64-d4df-40ff-a3b2-467a75a9d802,28,29,892
238,27ce7889-4fa1-467a-ae97-1c9cf944f6ff,14,119,414
239,e41a70d5-7bfb-4d19-82ab-6f5dd98bef2e,67,76,790.4
240,e06f27e3-03a8-4fd5-b0fc-ac04051bb30b,74,14,13
241,e2e7b184-b18d-461a-845d-6179206f00c0,1,109,602.1
242,9368b808-0519-40af-a800-09688954bc68,36,44,294
243,52e4b0de-c96c-4052-b553-ec782079a66a,40,43,185
244,232faa0f-be83-40e8-834b-3cffc53e52b7,96,21,798
245,64b2c7ba-cd4b-4f45-b8f8-92b2a0c8c21d,53,125,554.4
246,5d29a7bc-26ca-4fba-8b38-b0394b548709,64,65,854.05
247,b36a199e-b57a-48b4-972e-b2b95292c588,8,57,25.65
248,8e3024f1-91c0-4973-9ddf-819cd6af2f4e,20,96,945.25
249,0e79346a-22f9-4771-82e5-db0c0bd1ea90,23,116,724.5
250,1e7353cd-d204-43af-acd0-79722197bbd1,61,5,168
251,f0d9da3f-468d-4327-b760-2746bae031a6,94,88,232.75
252,2a4842d5-02a9-4bb8-92a5-b7537d48b53d,6,122,546.3
253,e38d97d8-41d5-4328-a1f8-003561721aa3,17,104,789.3
254,16de8158-3d39-42c6-bf28-e8d1c1873a17,79,25,28
255,531908c8-5bd4-47d1-82e7-1956a93221a1,30,81,941.45
256,da347fe5-ece3-49f6-9c72-f0a800d85d50,72,13,881
257,62e40967-c3e3-4f74-8aa5-309119d49367,68,149,691.2
258,e1b94487-2b75-49ec-bd56-c6421585e670,12,131,178.2
259,d045dd8b-09ef-4366-acbc-27139f07fdc0,92,114,882.9
260,1d8fa7ab-03f4-4211-a4d6-172f7a746378,34,141,557.1
261,9a58dbc7-3994-4194-988f-5f5a504085e8,55,88,470.25
262,78d626bc-81fb-4966-999d-d57087cc29ce,2,137,731.7
263,e0f3b6a1-9f6b-4aa3-8c95-3b96428dff23,24,136,297
264,815d3ea4-4cbf-4aba-9cdf-fd2cb72c09af,28,129,802.8
265,0be97abd-0e4b-4970-8652-046323cd2aa2,87,99,283.1
266,5f189de4-6ceb-4961-8a2e-a60c6eebcb61,12,8,198
267,416ac217-c754-472c-a828-d863709db07d,94,31,245
268,72d347af-3257-4e6f-a0cb-e82a1353b446,18,113,285.3
269,2907c2d5-4a7c-4616-802a-4aaa378bf1b7,85,8,457
270,ce16905e-3ed8-4632-b0ce-1521211e9368,21,27,955
271,bd526e8b-f1fc-4074-a1ec-196d1aa6325e,80,30,973
272,997389a9-3f7f-445f-a0ee-f1dffeddad56,23,50,805
273,c7a8e81e-1e46-4299-a628-3b2cf04c9c73,14,65,437
274,aacbd5a3-e031-47d7-a1b5-3b96a9763292,72,98,836.95
275,5d5ff7a0-8bcf-4d4f-bbd1-86368aa198e6,4,101,23.4
276,09b2e153-e695-4327-b557-1798f2230a50,52,47,909
277,ac21f1b6-dae9-429a-95d6-ce818955f7c2,27,17,151
278,ab874f82-708c-4888-a201-78a0356897a5,7,94,305.9
279,800d8d2e-12eb-48e3-baae-6b9d05ececd8,97,100,148.2
280,b7681ff8-c816-47b8-8c1d-84c7d555aa7e,32,133,315.9
281,c3531371-f219-4a07-952c-e8f51001d9b4,42,111,77.4
282,a3d08dc5-dbfd-4abd-8574-422ce337b7c9,26,118,696.6
283,7f025962-3302-4895-bcc2-2028d7f1f274,62,87,137.75
284,6ef5792e-4479-4cbe-b87f-50852ebd5599,75,141,674.1
285,c343c5cd-654e-4206-ac6c-010cfb0af70e,58,49,639
286,f95c3fd2-eda4-45fa-a638-180124cc689a,11,3,615
287,9dc17b59-2bf9-406c-9528-09a12bde8dc7,81,15,53
288,072c059f-2f58-49a4-bec9-1f624502f505,88,58,346.75
289,586718db-88da-424a-b02d-f383a235a822,14,96,437
290,2a256f03-2f1f-4134-9939-2b0b252fd043,90,112,402.3
291,351efd71-2e7c-40a8-9873-2d5a9816cbae,1,146,602.1
292,a494d898-70d9-4cc1-9fdc-2d02d8acfc18,54,100,701.1
293,eef4fd63-acac-4a11-8b6b-4b169e9f3576,60,32,442
294,33158716-078f-4b8f-81b1-cefba2386dc3,5,66,234.65
295,61194898-2397-4121-ad5a-377724ef1072,77,36,233
296,c66d9bb5-5db9-4395-b4b7-d8e5f879bd52,10,109,172.8
297,9edf946d-153a-4494-be06-1a2ea4d0da7d,45,134,519.3
298,bcb18c1f-a6a8-48b6-9454-78f57c23396a,88,39,365
299,a0796088-4c1e-4c5b-ae97-e53d4a74e2ca,36,27,294
300,a3f90bba-25b8-4e94-8372-6322b7f98dad,29,90,68.4
301,a895e911-48a6-438f-bb0c-395403c0dad1,19,120,383.4
302,95b73f89-5bfe-4c4e-ae21-df4284c03cd8,5,3,247
303,2dc80bf6-92b6-426a-b426-aaa4a544c483,5,86,234.65
304,08916f66-faa0-4575-a786-7c44ee3f1f69,65,147,826.2
305,9c66479e-d951-4a0e-9167-e9d57cbb6f74,92,97,931.95
306,a9687f78-5a20-4bd0-b4ef-87add226100f,47,104,864
307,103b253f-7c23-4504-802f-3528a56abf16,48,26,665
308,9307dda0-1c98-4df0-9fab-48a8bd820c13,63,60,258.4
309,38a2bace-2d4d-4420-a5da-eb9961778145,60,82,419.9
310,f4899771-1509-4ca6-8fff-c61a3d46e4d5,17,82,833.15
311,ea494aa3-05e1-4104-bffa-b52414b5a178,37,146,407.7
312,3af70455-9703-49c2-8554-bec365a24c2e,33,12,318
313,3c5932c4-6fc6-412f-a849-1800c4823831,10,45,192
314,91ce2387-2617-4128-8f21-4b9c1b4cd0ce,5,26,247
315,ef9fb84a-f60c-4039-bb2b-e168fceb66a1,66,111,477
316,78a98f94-c970-4c42-a4bb-489631269802,22,60,799.9
317,bc47777b-b5ab-4e1c-817f-7eee44f6ba9b,15,37,909
318,c8ca35ae-e9b2-431e-aca8-39f93d2a9e94,3,141,777.6
319,0ff39276-f00d-4c9f-99f2-bf262e2aa9e6,86,100,318.25
320,e385809d-be20-4b73-bd7f-6e85d2e6f261,57,46,383
321,0b53cd4e-89bd-4845-a6f4-027a6fc19cb9,1,113,602.1
322,fe9740aa-541e-4811-9ff7-dcd5c25f2343,25,86,660.25
323,37e4b5d4-17f2-4e22-a627-31bdb33de35d,75,56,711.55
324,0f293919-a655-4eb1-8ba4-5fbdd40caf9b,43,95,307.8
325,10bde90f-7116-4b10-abcb-7a3700b6a93e,41,61,62.7
326,33d4ab40-ebe4-43e9-8970-7b4f9a88d916,94,14,245
327,11605a11-9b3b-4829-b743-87cc894d7e9b,79,92,26.6
328,c4c74619-7b15-461f-9da8-5f50c80c0245,13,24,893
329,3fd96c1e-d350-4044-8116-37d6cf1ed779,17,53,833.15
330,3e3c41da-15e4-4b30-8a29-92cdaa035296,42,120,77.4
331,45fc9360-c998-4d92-acc7-0a4bfe172528,14,80,437
332,0fb71b45-9f93-48c2-a6d8-c1075b98c305,88,18,365
333,5e6b108c-c46e-429f-85e5-2845b8b7d9ef,47,112,864
334,65f1bd6b-a7ce-467f-9c7c-69c013f40704,30,111,891.9
335,e012fefd-ceee-4039-a058-b239aaa47ddb,80,140,875.7
336,75e3ba39-0bcc-4bd7-9dc6-7edf0d38c6a8,59,132,386.1
337,8e47ff59-f5a1-49c1-bafb-a37e91b4def3,87,74,283.1
338,47491fa3-8010-434f-b0cb-f07e726ccaa0,38,27,639
339,07b45144-e1c7-492b-b392-4b9b76f19a36,65,62,872.1
340,ee4a9669-8d04-4894-973e-31dcac2bafcc,18,51,301.15
341,76a2e072-ec38-4a1f-abd2-889a954ecaf4,1,50,669
342,8de973d1-59ab-4b7b-808d-942adbed3104,74,57,12.35
343,44b8e764-524e-462c-aaad-c95bc28ac3d8,60,96,419.9
344,770bbc26-f5c0-4dd5-b5c4-2fdd65c8f57d,37,37,453
345,c60503d4-ecae-47d5-a527-dd1cc2d793c7,18,84,301.15
346,d469195e-cee5-4eed-92a6-c49d926c56a7,79,81,26.6
347,2c6a5526-184b-42bf-8d5d-302301e5cf1d,11,110,553.5
348,48228baa-5d51-4b79-9657-b4dd98599f08,40,134,166.5
349,e6c94a60-1b76-4a8b-8e63-5f5d7df796be,83,120,387.9
350,44a69bcb-964f-4f3e-85b5-2e20e98827f1,67,131,748.8
351,27697b7c-c1ed-46b9-be06-cd5816edb16d,90,69,424.65
352,d3168440-b867-4c32-909e-1a70d1bed149,95,126,36
353,eef7bbc9-6da3-4a9c-aa3f-a9ce03b0d317,16,111,319.5
354,134ee0f8-3998-4fc2-9557-646ebb002f53,42,61,81.7
355,54bde5c6-c512-46cd-b5a4-7fd4279eb3c1,25,25,695
356,04d66342-2af9-4885-9ecb-40cb29d377cb,75,53,711.55
357,3262be6f-bf6c-43a4-aea6-b44de38f14e6,49,86,403.75
358,16761358-7c20-42e7-aa5e-6002b8a25f8d,94,127,220.5
359,95f735e0-e73e-42e8-b333-2919d0eb97e0,41,70,62.7
360,9b8bb881-42bb-4dfb-8163-e0a2dbe5910b,97,59,148.2
361,cbfdbcdb-9974-4b51-a81f-454700e10e35,21,143,859.5
362,5cce0dd5-694a-4705-b381-5af1068c299f,56,27,5
363,de27f373-4b50-4a28-bd67-62fb58336535,52,20,909
364,f6a032fd-2fb3-438a-827e-2f65c9f98e26,5,82,234.65
365,22cca2eb-577f-44d4-862f-b7e6b57c81fe,53,15,616
366,bd4215d8-6950-46e9-b6f9-d3f9d8a51863,35,72,461.7
367,5df1afba-8a84-4b95-86ae-854685f044ef,24,9,330
368,e4a560de-f32b-4203-9d68-f4b8b622c64c,92,58,931.95
369,1c25ef2f-4b0c-43d9-8a46-36bbb2e903e1,75,117,674.1
370,e0862355-2603-481a-939d-2bacb30af571,70,5,865
371,cfa43784-c115-4e6f-8ef3-f11b2ff2dd00,80,16,973
372,21abc77f-48c6-4645-ac97-2727389e91c1,65,41,918
373,2aa99db5-75ce-473a-924e-f5b1efcd647e,61,149,151.2
374,c6b03e27-6e7c-429d-8264-8cbf6ffc6ec3,69,100,433.2
375,18b56105-a9a9-4197-9096-04480f10d348,73,60,465.5
376,03c4db5d-b877-49c1-9348-007809b25bc7,99,129,172.8
377,9f5817ae-7b8c-4b3a-adb8-a703e8e83c71,96,17,798
378,1e8dd2b1-3036-43b1-a707-b7070e48e305,29,57,68.4
379,4c5e247a-ba57-442b-bcc8-df7fff7df25a,42,102,77.4
380,27ed8be6-42bf-4dcc-88c5-0f8499f5d46d,56,113,4.5
381,4c624066-43b7-477f-b8a7-c905204d8291,95,5,40
382,67847d9b-ccc7-46bb-9bcd-98ba40c0a14d,16,132,319.5
383,85977344-711d-4478-8722-e428e122b968,43,91,307.8
384,7e9c6744-ee80-4099-a210-549f268be67b,43,23,324
385,c5fa1f1b-460a-486e-9561-cb8c232c892d,10,22,192
